STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,EQUSTATE,PM05N,PM1N,PM25N,PM10N
XH808A416121601153,411.03,751.21,506.31,811.41,25.59,32.07,18.62,25.52,2017-4-28 22:00,1,2199.69,869.34,192.24,23.03
XH808A416121601153,424.79,715.03,498.07,774.93,31,40.03,16.72,33.55,2017-4-28 23:00,1,2617.9,1061.03,244.69,33.48
XH808A416121601153,417.1,689.97,533.3,755.1,30.2,37.9,15.33,34.1,2017-4-29,1,2500.1,1012.1,240.8,31.07
XH808A416121601153,414.31,650.69,559.45,686.72,29.79,36.28,14.24,38.86,2017-4-29 01:00,1,2559.52,1034.24,235.28,28.83
XH808A416121601153,412.66,646.97,512.41,670.97,39.28,53.14,13.07,48.1,2017-4-29 02:00,1,2988.72,1280.62,350.52,54.45
XH808A416121601153,413.03,638.72,524.14,686.17,40.1,55.14,12.03,51.45,2017-4-29 03:00,1,3027.28,1319.79,362,58.45
XH808A416121601153,409.72,634.17,540.28,685.07,38.55,52.24,11.31,52.17,2017-4-29 04:00,1,2891.72,1268.83,346.76,55.17
XH808A416121601153,413.27,643.1,559.5,693.7,45.67,64.33,11,51.97,2017-4-29 05:00,1,3198.33,1460.17,437.93,74.57
XH808A416121601153,412.34,587.93,603.48,632.34,41.34,54.45,10.28,48.55,2017-4-29 06:00,1,3120.28,1382.21,371.38,59.14
XH808A416121601153,421.5,569.4,602.5,585.63,45.1,59.6,10,58.37,2017-4-29 07:00,1,3466.77,1533.03,405.7,62.37
XH808A416121601153,436.34,596.24,652.14,628.17,44.48,57.41,10.9,44.34,2017-4-29 08:00,1,3452.31,1499.55,380.66,54.9
XH808A416121601153,441.36,706.75,665.82,781.07,39.82,48.46,14.43,33.57,2017-4-29 09:00,1,3298.71,1369.25,313.89,39.14
XH808A416121601153,479.86,1173.03,483.55,1338.66,56.66,66,17.9,30.66,2017-4-29 10:00,1,4855.1,2027,401.66,38.83
XH808A416121601153,481.17,1681,22.59,2003.34,62.14,72.83,20.38,26.93,2017-4-29 11:00,1,5272.97,2201.1,423.52,38.97
XH808A416121601153,441.28,1299.41,209.48,1467.66,33.83,40.76,24.24,21.1,2017-4-29 12:00,1,2975.1,1174.93,228.21,20.69
XH808A416121601153,429.37,1231.9,320.4,1335.8,28.5,35.13,27.73,19.5,2017-4-29 13:00,1,2537.33,978.67,195.93,19.9
XH808A416121601153,415.21,1251.55,354.69,1334.76,22.55,28.17,30.59,15.66,2017-4-29 14:00,1,2177.31,814.72,152.72,17.66
XH808A416121601153,400.17,1247.03,310.55,1304.07,20.76,25.03,31.59,15.07,2017-4-29 15:00,1,1954.76,724.38,141,13.31
XH808A416121601153,388.79,1297.66,309.76,1323.24,18.62,21.86,33.76,13.14,2017-4-29 16:00,1,1829.62,668.59,124.1,11.14
XH808A416121601153,368.83,1156.41,421.79,1107.38,10.03,12.31,34.34,11,2017-4-29 17:00,1,1062.55,346.31,72.07,7.45
XH808A416121601153,364.9,1143.47,412.87,1106.63,10.1,12.23,33.3,11.47,2017-4-29 18:00,1,1059.2,348.2,73.53,8
XH808A416121601153,361.57,1032.27,452.43,1022.1,10.77,14.33,30.87,12.37,2017-4-29 19:00,1,1067.4,349.03,78.67,10.23
XH808A416121601153,391.1,930.07,432.59,931.41,13.97,19.28,26.9,17.41,2017-4-29 20:00,1,1274.41,448.24,113.52,16.31
XH808A416121601153,393.24,872.24,475.72,887.55,15.31,22.07,23.76,20.31,2017-4-29 21:00,1,1368.07,486.59,124.66,19.31
XH808A416121601153,376.66,839.86,505.66,861.66,11.83,15.86,23,20.28,2017-4-29 22:00,1,1237.21,395.83,88.14,12.62
XH808A416121601153,379.97,857.03,462.93,881,13.41,18,22.14,22.48,2017-4-29 23:00,1,1301.41,452.76,105.59,15.59
XH808A416121601153,377.21,887.24,472.97,923.31,13.31,17.03,22,20,2017-4-30,1,1318.21,453.07,100.03,13.17
XH808A416121601153,371.9,887.97,417.28,918.41,12.48,15.72,21.9,19.59,2017-4-30 01:00,1,1311.17,457.24,109.9,18.66
XH808A416121601153,375.13,874.63,396.13,883,14.63,23.4,20.23,24.73,2017-4-30 02:00,1,1232.6,458.43,136.27,27.1
XH808A416121601153,370.67,872.73,346.87,885.3,9.27,12.1,18.53,30.77,2017-4-30 03:00,1,951.87,302.27,77.67,11.2
XH808A416121601153,378.34,803.59,395.21,804.69,12.17,14.69,17.24,36.41,2017-4-30 04:00,1,1254.59,419.48,95.31,11.79
XH808A416121601153,381.76,799.45,402.83,807.07,19.31,21.17,16.34,40.41,2017-4-30 05:00,1,2078.62,717.1,130.9,11.48
XH808A416121601153,387.53,803.77,428.53,815.3,17.07,19.47,16.43,41.93,2017-4-30 06:00,1,1762.2,642.87,134.13,15.6
XH808A416121601153,384.67,799.1,465.13,798.13,12.43,14.77,16.1,41.2,2017-4-30 07:00,1,1317.73,447.3,97.4,12.67
XH808A416121601153,383.9,817.57,443.93,826.03,12.6,15.1,16,41.27,2017-4-30 08:00,1,1286.5,430.13,94.67,11.6
XH808A416121601153,381.38,842.45,409.9,859.93,9.76,11.48,16.69,40.66,2017-4-30 09:00,1,1110,344.9,73.86,9.55
XH808A416121601153,388.48,871.69,383.31,899,10.03,12.28,17.72,38.03,2017-4-30 10:00,1,1088.93,348.72,79.34,10.03
XH808A416121601153,391.66,927.66,340.55,959.21,10.41,12.76,18,38.66,2017-4-30 11:00,1,1151.03,371.97,80.45,10.62
XH808A416121601153,386.57,943.03,320.73,966.7,12.4,17.07,18,39.83,2017-4-30 12:00,1,1242.13,426.23,112.93,19.63
XH808A416121601153,383.76,990.03,271.66,1027.14,9.79,11.72,18.59,38.28,2017-4-30 13:00,1,1053.66,328.69,68.52,8.41
XH808A416121601153,385.1,976.34,288.62,1011.14,8.62,9.93,19,36.14,2017-4-30 14:00,1,1017.14,306.31,65.24,7.31
XH808A416121601153,389.97,987.62,280.59,1030.07,11.17,12.45,20.52,33.55,2017-4-30 15:00,1,1195.72,387.21,78.41,7.62
XH808A416121601153,398.34,998.07,304.55,1029.72,9.83,11.59,20.41,33.38,2017-4-30 16:00,1,1096.86,348.31,71.28,7.62
XH808A416121601153,386.83,987.48,304.14,1018.66,10,11.55,20.31,33.41,2017-4-30 17:00,1,1080.38,343.31,74.41,8.34
XH808A416121601153,389.03,1031.73,291.93,1076.43,9.9,11.6,22.3,30,2017-4-30 18:00,1,1060.63,339.43,73.17,8.33
XH808A416121601153,392.48,991.24,319,1013.21,11.21,13.21,22.21,29.97,2017-4-30 19:00,1,1147.48,372.55,81,8.76
XH808A416121601153,391.48,948.14,294.07,970.48,11.79,14.14,19.41,33.93,2017-4-30 20:00,1,1236.48,407.21,86.69,10.62
XH808A416121601153,411.07,876.9,308.97,959.93,19.52,24.72,17.48,38.69,2017-4-30 21:00,1,1772.48,653.1,148.28,20.21
XH808A416121601153,406.52,790.07,443.93,854.48,20,24.83,16.03,42,2017-4-30 22:00,1,1844.93,677.86,154.14,21.41
XH808A416121601153,400.72,729.69,472.62,788.34,18.69,23.69,15,44.21,2017-4-30 23:00,1,1711.76,632.83,152.41,20.28
XH808A416121601153,403.71,766.86,391.18,835.68,26.54,31.21,13.93,50.18,2017-5-1,1,2478.32,943.89,204.14,23.36
XH808A416121601153,411.07,668,488.18,701.93,29.11,37.36,12.82,54.71,2017-5-1 01:00,1,2512,1009.75,244.96,34.89
XH808A416121601153,416.08,669.76,496.92,715.4,45.6,60.8,11.48,61.96,2017-5-1 02:00,1,3435.68,1512.36,407.36,63.44
XH808A416121601153,425.33,659.29,502.38,711.25,45.29,59.38,11,66.54,2017-5-1 03:00,1,3498.46,1519.21,400.83,60.54
XH808A416121601153,413.03,657.2,526.6,699.77,43.07,58.17,10.07,63,2017-5-1 04:00,1,3261.43,1427.03,392.73,64.9
XH808A416121601153,406.13,604.71,587.38,628.25,42.54,52.63,10,63.42,2017-5-1 05:00,1,3441.13,1466.17,357.71,47
XH808A416121601153,411.69,571.9,607.69,569.69,49.41,59.66,9.38,70.79,2017-5-1 06:00,1,4034.24,1739.52,413.21,54.31
XH808A416121601153,418.31,585.24,607.07,600.86,52.55,64.38,9,68.83,2017-5-1 07:00,1,4214.97,1820.52,440.48,60.52
XH808A416121601153,429.24,651.38,578.79,689.93,53.97,64.97,10.45,66.66,2017-5-1 08:00,1,4497.31,1938.1,438.55,56.34
XH808A416121601153,457.83,857.22,570.13,939.17,70.83,78.96,13.7,52.65,2017-5-1 09:00,1,5958.17,2548.22,507.91,46.26
XH808A416121601153,470.79,1130.28,414,1299.07,85.17,93.38,16.76,45.24,2017-5-1 10:00,1,7200,3098.97,565.76,41.83
XH808A416121601153,447.29,1183.96,325.25,1335.29,65.42,72.92,19.75,38.54,2017-5-1 11:00,1,5572.33,2332.33,424.96,30.58
XH808A416121601153,431.34,1108.62,397.17,1198.41,35.66,40.28,22.93,31.38,2017-5-1 12:00,1,3196.17,1262.9,234.21,17.38
XH808A416121601153,431.21,1238.88,310.54,1375.71,35.92,42.5,25.79,26.71,2017-5-1 13:00,1,3165.63,1250.21,234,19.71
XH808A416121601153,424.62,1342.1,227.31,1465.83,37.52,43.52,28.24,22.83,2017-5-1 14:00,1,3295.48,1317.03,243.83,18.93
XH808A416121601153,431.7,1370.8,190.63,1496.7,38.6,45.63,30.4,20.87,2017-5-1 15:00,1,3417.97,1362.5,250.8,20.53
XH808A416121601153,417.53,1380.73,185.77,1453.5,31.1,37.9,32.27,18.43,2017-5-1 16:00,1,2764.77,1089.4,205.53,18.57
XH808A416121601153,398.73,1369.43,212.77,1429.9,23.67,29.13,33.87,17.47,2017-5-1 17:00,1,2179.37,823.23,160.87,14.83
XH808A416121601153,393.17,1358.73,230.67,1380.87,21.17,26.27,33.67,17.37,2017-5-1 18:00,1,1940.33,731.8,146.4,15.67
XH808A416121601153,386.9,1245.07,250.93,1272.37,19.43,24.5,31.57,18.93,2017-5-1 19:00,1,1800.77,667.63,138.13,15.4
XH808A416121601153,417,1059.9,389.23,1080.17,21.4,28.6,27.23,25.3,2017-5-1 20:00,1,1883.8,711.8,161.13,21.1
XH808A416121601153,422.57,909.3,517.13,958.6,31.53,41.5,23.77,28.37,2017-5-1 21:00,1,2637.37,1034.27,229.23,28.9
XH808A416121601153,394.93,872.77,538.87,889.7,18.33,24.8,22.87,32.97,2017-5-1 22:00,1,1626.57,604.97,135.8,18.77
XH808A416121601153,384.4,885.33,511.43,892.17,17.93,23.03,23,37.87,2017-5-1 23:00,1,1724.5,624.67,124.97,15.47
XH808A416121601153,387.97,849.73,534.2,853.7,21.23,25.27,22.13,40.43,2017-5-2,1,2002.13,737.47,142.57,13.43
XH808A416121601153,387.23,812.23,581.33,810.1,20.33,23.43,21.33,42.77,2017-5-2 01:00,1,1988.37,712.27,132.37,12.4
XH808A416121601153,386.67,804.67,562.57,816.1,19.87,23.13,20.47,44.93,2017-5-2 02:00,1,1952.93,702.2,131.2,13.27
XH808A416121601153,388.57,791.63,552.63,810.03,22.17,26,19.97,47.3,2017-5-2 03:00,1,2163.57,791.03,147.73,13.63
XH808A416121601153,389.63,772.63,551.87,798.7,24.23,27.37,19.07,50,2017-5-2 04:00,1,2317,866.33,161.47,14.37
XH808A416121601153,387.1,745.37,552.37,776.03,26.37,29.4,18.4,51.57,2017-5-2 05:00,1,2495.7,937.83,174.43,14.2
XH808A416121601153,382.43,743.47,543.67,745.73,28.6,33.33,18,52.97,2017-5-2 06:00,1,2658.67,1019.07,193.23,19.4
XH808A416121601153,395.8,721.77,530.47,718.53,32.6,38.7,18,56.3,2017-5-2 07:00,1,2891.93,1137.23,229.57,24.53
XH808A416121601153,389.77,743.2,544.2,733.43,27.43,29.6,17.73,58.57,2017-5-2 08:00,1,2643.07,1017.3,180.03,13.6
XH808A416121601153,405.5,804,478.43,818.2,23.03,26.83,16.9,56.07,2017-5-2 09:00,1,2230.87,832.4,163.5,17.27
XH808A416121601153,411.5,708.15,536.85,684.62,22.96,24.27,15.19,70.12,2017-5-2 10:00,1,2263.73,847.92,156.12,12.23
XH808A416121601153,414.74,750.11,509.19,798.22,16.11,16.81,14.19,70.41,2017-5-2 11:00,1,1724.7,601.85,107.26,8.7
XH808A416121601153,395.21,774.86,465.55,839.31,18.21,18.93,14,71.76,2017-5-2 12:00,1,1936.55,686.14,124.52,8.72
XH808A416121601153,395.86,772.31,451.55,838.07,22.62,23.45,14,71.45,2017-5-2 13:00,1,2306.59,836.31,152.41,11.66
XH808A416121601153,394.21,752.38,489.66,805,23.83,29.66,11.93,62.66,2017-5-2 14:00,1,2138.83,832.55,195.45,26.21
XH808A416121601153,394,713.03,526,765.21,24.9,36.45,14,61.59,2017-5-2 15:00,1,1735.38,745.38,242.31,41.62
XH808A416121601153,389.17,720.79,534.34,769.28,19.28,28.34,14.14,55.07,2017-5-2 16:00,1,1329.21,558.69,192.69,33.45
XH808A416121601153,392.59,686.38,545.24,730.34,18.86,27.76,14,55.1,2017-5-2 17:00,1,1389,571.31,186.66,31.59
XH808A416121601153,402.93,646.66,554.9,650.41,29.52,38.55,13.41,66.52,2017-5-2 18:00,1,2270.21,961.17,258.45,38.03
XH808A416121601153,397.14,630.9,556.76,647.17,30.97,39.17,11.52,76.28,2017-5-2 19:00,1,2324.59,1006.45,276.31,37.45
XH808A416121601153,394.07,654.14,479.79,680.17,30.48,44.24,10,82.79,2017-5-2 20:00,1,1816.69,894.59,330.52,57.97
XH808A416121601153,402.41,656.45,464.66,691.03,38.76,55.59,9.28,84.55,2017-5-2 21:00,1,2244.24,1142.69,406.72,69.72
XH808A416121601153,388.79,625.48,514.48,635.38,28.07,37.59,9,85.86,2017-5-2 22:00,1,1833.59,847.28,275.34,42.66
XH808A416121601153,387.21,594.31,542.55,637.76,17.93,23.34,9,85.28,2017-5-2 23:00,1,1319.1,559.69,180.97,27.07
XH808A416121601153,385.76,565.76,591.1,613.86,24.9,32.52,9,85.55,2017-5-3,1,1701.17,768.03,245.24,35.24
XH808A416121601153,388.55,593.28,542.28,645.21,26.72,35.62,9,85.38,2017-5-3 01:00,1,1783,818.55,266.52,39.83
XH808A416121601153,386.57,579.77,572.53,644.17,27.23,39.2,9,82.73,2017-5-3 02:00,1,1606.37,787.07,298.47,50.2
XH808A416121601153,386.14,601.69,503.9,641.28,27.97,40.97,9,85.48,2017-5-3 03:00,1,1665.48,812.86,300.28,52.62
XH808A416121601153,386.07,571.43,563.77,599.33,29.63,41.37,9,85.47,2017-5-3 04:00,1,1814.23,872.7,306.97,49.73
XH808A416121601153,387.53,564.83,564.5,558.7,30.73,38.13,9,85.57,2017-5-3 05:00,1,2277.37,1014.97,281.93,38.9
XH808A416121601153,387.21,573,559.66,583.28,30.07,34.97,9,82.31,2017-5-3 06:00,1,2413.52,1036.79,258.66,31.28
XH808A416121601153,394.24,511.69,626.38,521.72,31.38,37.59,9,86.76,2017-5-3 07:00,1,2428.62,1066.97,276,35.76
XH808A416121601153,415.79,560.21,594.79,562.52,37.41,47.34,9.28,84.1,2017-5-3 08:00,1,2717.34,1222.83,341.76,47.72
XH808A416121601153,413.77,639.43,553.07,663.07,36.27,44.53,10.7,77.53,2017-5-3 09:00,1,2808.07,1232.9,317.3,41.7
XH808A416121601153,405.93,756,480.8,813.6,34.77,41.4,12.2,69.1,2017-5-3 10:00,1,2763,1189.07,290.17,34.8
XH808A416121601153,408.6,908.4,384.03,1009.23,36.7,44.33,15.1,56.73,2017-5-3 11:00,1,2917.33,1233.87,296.27,33.1
XH808A416121601153,410.66,893.69,393.59,983.17,38.97,49.62,17.83,48,2017-5-3 12:00,1,3023.97,1297.79,311,39.55
XH808A416121601153,404.24,870.31,422.52,930.86,43.34,62.14,20.45,40.14,2017-5-3 13:00,1,2936.59,1330.76,382.34,58.45
XH808A416121601153,404.28,921.1,425.59,991,55.03,82.1,22.38,34.45,2017-5-3 14:00,1,3440.31,1623.52,485.52,76.41
XH808A416121601153,383.48,761.03,448.07,790.69,14.83,25.72,17.97,36.72,2017-5-3 15:00,1,936.17,397.83,167.72,36.03
XH808A416121601153,384.8,773.43,454.17,818.97,15.63,26.27,16.27,38.57,2017-5-3 16:00,1,972.67,427.67,179.23,36.43
XH808A416121601153,378.83,694.83,426.55,732.21,15.79,27.28,13.21,50.83,2017-5-3 17:00,1,956.72,428.45,186.38,40.59
XH808A416121601153,383.07,769.37,468.47,822.1,25.9,45.77,16.87,39.47,2017-5-3 18:00,1,1361.23,681.83,300.03,65.8
XH808A416121601153,385.31,714.59,483.03,755,45.66,83.69,14.72,42.1,2017-5-3 19:00,1,2019.55,1163.14,541.66,120.59
XH808A416121601153,386.72,673.24,504.62,718.69,45.52,83.9,12.79,47.45,2017-5-3 20:00,1,2086.55,1199.55,557,126.21
XH808A416121601153,387.52,645.83,511.59,680.9,44.31,79.07,12,51.72,2017-5-3 21:00,1,2100.38,1162.31,525.14,115.83
XH808A416121601153,386.9,626.48,536.9,660.86,45.52,80.72,11.34,55.31,2017-5-3 22:00,1,2132,1199.76,543.86,122.62
XH808A416121601153,388.21,577.66,574.14,597.93,43.34,75.24,11,58.17,2017-5-3 23:00,1,2227.83,1185.83,500.52,109.66
XH808A416121601153,381.1,564.69,601.21,581,40.38,71.07,11,58.55,2017-5-4,1,2013,1100.14,482.24,110.38
XH808A416121601153,382.55,598.69,577.52,615.83,49.66,89.76,11,57.28,2017-5-4 01:00,1,2294.45,1312.62,601.72,134.52
XH808A416121601153,381.41,613.31,571.97,631.76,65.59,119.62,11,57.69,2017-5-4 02:00,1,2813.59,1696.93,795.14,181.41
XH808A416121601153,398.83,624.31,710.69,653.79,72.66,127.07,10.07,59.14,2017-5-4 03:00,1,3399.21,1982.9,856.52,188.41
XH808A416121601153,414,581.24,790.72,592.9,69.76,118.1,10,61.66,2017-5-4 04:00,1,3491.76,1961.62,794.21,174
XH808A416121601153,389.17,551.3,683.83,542.07,50.8,84.2,9.8,64.3,2017-5-4 05:00,1,2653.47,1442.03,589.83,122.8
XH808A416121601153,402.66,550.1,697.52,560.72,62.66,105.14,9,66.21,2017-5-4 06:00,1,3117.86,1758.52,730.07,159.07
XH808A416121601153,401.34,492.86,686.38,500.76,52.9,87.76,8.34,69.97,2017-5-4 07:00,1,2714.34,1493.31,619.14,127.28
XH808A416121601153,414.69,521.14,691,542.62,55.97,94.76,9.86,64.24,2017-5-4 08:00,1,2830.55,1568.21,646.62,137.59
XH808A416121601153,414.34,629.41,668.9,685.45,57.28,97.52,12.07,55.62,2017-5-4 09:00,1,2909.14,1587.9,655.48,139.21
XH808A416121601153,422.45,747.62,605.79,833.62,60.59,105.69,14.72,48.59,2017-5-4 10:00,1,3133.55,1687.72,676.34,146.48
XH808A416121601153,414.93,840.93,560,936.45,55.38,95.1,17.62,41.79,2017-5-4 11:00,1,2854.1,1519.38,600.83,124.59
XH808A416121601153,402.93,850.48,524.24,918.41,46.14,80.17,20.24,36.45,2017-5-4 12:00,1,2412.14,1251.59,483.97,99.69
XH808A416121601153,402.69,946,465.03,1010.59,44.31,78.14,23.17,31.72,2017-5-4 13:00,1,2386.55,1225.79,473.79,99.93
XH808A416121601153,400.76,1013.86,421.59,1099.14,39.93,68,25.69,27,2017-5-4 14:00,1,2086.07,1051.03,405.14,76.45
XH808A416121601153,389.07,1052.21,402.62,1129.03,32.69,55.9,28,22.41,2017-5-4 15:00,1,1774.31,872.45,331.03,61.66
XH808A416121601153,382.13,1119.47,367.2,1143.97,22.33,37.43,30.07,16.77,2017-5-4 16:00,1,1346.53,617.6,225.5,44.53
XH808A416121601153,372.97,1174.21,295.66,1200.83,17.9,28.83,31.31,13.9,2017-5-4 17:00,1,1201.31,510.72,177.38,32.66
XH808A416121601153,369.83,1235.45,210.52,1289.34,18,28.52,30.45,14.79,2017-5-4 18:00,1,1230.31,516.9,171.55,29.24
XH808A416121601153,360.72,954.59,450.03,953,27.72,50.9,25.41,19.66,2017-5-4 19:00,1,1447.03,716.31,300.14,65.1
XH808A416121601153,363.34,838.62,508.72,837.9,23.31,40.41,20.79,22.86,2017-5-4 20:00,1,1311.72,615.79,249.24,51.17
XH808A416121601153,362.89,800.18,479.71,820.39,15.32,25.54,18.79,22.11,2017-5-4 21:00,1,1003.64,425.29,166.43,33.29
XH808A416121601153,363.52,779.69,440.59,808.28,20.48,35.72,17.28,25.07,2017-5-4 22:00,1,1176.14,554.48,232.83,49
XH808A416121601153,366.55,736.24,487,775.38,26,44.72,16.07,25.31,2017-5-4 23:00,1,1379,686.1,294.62,61.66
XH808A416121601153,364.24,735.55,476.31,790.34,17.79,30.69,15.93,26.69,2017-5-5,1,1040.69,467.34,201.55,41.83
XH808A416121601153,365.57,742.93,464.17,800.93,20.7,36.4,15,27.73,2017-5-5 01:00,1,1149.97,548.83,241.23,52.83
XH808A416121601153,365.31,734.69,442.21,785.34,20.21,33.86,14.45,32.52,2017-5-5 02:00,1,1181.38,543.55,228.97,47.41
XH808A416121601153,365.97,701.86,461.45,748.52,54.59,91.9,13.14,38.55,2017-5-5 03:00,1,2493.79,1446,628.48,127.76
XH808A416121601153,368.76,702.86,472.66,749.9,72.69,122.83,12.34,38.72,2017-5-5 04:00,1,3160.1,1910.83,835.93,170.17
XH808A416121601153,369.31,669.76,501.59,724.31,101.97,175.21,12,37.1,2017-5-5 05:00,1,4221.21,2655.55,1189.93,248.79
XH808A416121601153,368.38,644.52,538.1,703.31,140.45,240.45,11.48,29.38,2017-5-5 06:00,1,5586.83,3636.66,1647.07,343.55
XH808A416121601153,374.38,627.07,550.03,686.93,133.28,228.72,11,26.76,2017-5-5 07:00,1,5354.41,3465.24,1563.41,327.14
XH808A416121601153,384.83,628.52,543.76,689.66,117,200.07,11,26.31,2017-5-5 08:00,1,4836.55,3088.03,1376.34,289.55
XH808A416121601153,384.72,630.59,553.45,687.52,98.93,168.86,11.86,24.9,2017-5-5 09:00,1,4160.1,2610.24,1156.17,236.45
XH808A416121601153,381.83,643.03,538.79,695.48,88.79,151.55,13.14,22.76,2017-5-5 10:00,1,3762.9,2332.14,1031.07,213.79
XH808A416121601153,377.48,659.86,540.9,716.14,84.79,146.41,14.48,21.97,2017-5-5 11:00,1,3572.76,2206.83,975.79,201.79
XH808A416121601153,381.53,682.6,518.37,734.87,87,148.27,15.53,21.8,2017-5-5 12:00,1,3666.87,2250.93,984.03,198.67
XH808A416121601153,380.45,713.55,526.86,765.28,86.41,148.59,17,21.38,2017-5-5 13:00,1,3592.97,2195.24,960.83,189.41
XH808A416121601153,378.07,697.9,520.34,750.03,80.55,139.86,17.83,20.17,2017-5-5 14:00,1,3396,2064.55,898.1,178.76
XH808A416121601153,383.21,727.34,498.62,777.52,76.62,131.86,18,20.55,2017-5-5 15:00,1,3293.17,1960.86,836.97,165.45
XH808A416121601153,393.1,727.93,507.69,784.69,71.21,119.86,18,22.41,2017-5-5 16:00,1,3097.59,1817.69,770.86,148.17
XH808A416121601153,385.41,720.48,503.66,782.9,57.83,97.9,18,21.59,2017-5-5 17:00,1,2653.52,1510.34,625.76,122.38
XH808A416121601153,379.76,719.59,512.24,791.9,43,71.45,18,20.24,2017-5-5 18:00,1,2100.41,1137.31,466.1,89.1
XH808A416121601153,378.41,718.83,515.52,795.59,38.24,63.24,17.45,19.62,2017-5-5 19:00,1,1941,1020.66,413.66,80.17
XH808A416121601153,382.18,672.61,508.54,737.07,46.25,75.96,15.61,23.71,2017-5-5 20:00,1,2300.36,1252.07,504.82,96.54
XH808A416121601153,387.17,660.03,497.07,732.2,43.57,69.17,14.17,25.87,2017-5-5 21:00,1,2260.73,1201.5,471.93,88.07
XH808A416121601153,399.66,587.62,549.62,633.14,55.34,80.24,12.59,33.41,2017-5-5 22:00,1,3193.62,1633.86,552.14,91.66
XH808A416121601153,396.83,576.34,556.17,624.03,46.86,68.55,11.24,40.28,2017-5-5 23:00,1,2645.31,1351.97,486,81.48
XH808A416121601153,397.17,545.86,582.9,567.28,49.62,71.83,10.14,47.17,2017-5-6,1,2831.62,1448.03,513.34,86.93
XH808A416121601153,398.69,533.86,547.69,571.93,53.48,78.62,9.07,57.03,2017-5-6 01:00,1,3085.31,1583.86,561.24,96.03
XH808A416121601153,401.07,565.48,564.83,608.79,59.38,86.59,8.21,61.52,2017-5-6 02:00,1,3334.97,1745.41,631.76,110.93
XH808A416121601153,396.9,538.62,576.69,589.79,58,84.52,7.52,59.79,2017-5-6 03:00,1,3244.9,1709.97,624.21,109.48
XH808A416121601153,401.28,538.31,571.55,585.28,61.86,95.03,7,65.72,2017-5-6 04:00,1,3444.79,1827.86,682.72,132.83
XH808A416121601153,396.38,523.93,597.38,567,54.55,82.17,6.1,63.31,2017-5-6 05:00,1,3124.52,1616.52,595.41,113.66
XH808A416121601153,401.86,514.21,617.07,546.76,58.17,87.24,6,62.31,2017-5-6 06:00,1,3430.14,1763.9,635.55,122.07
XH808A416121601153,405.2,487.13,647.5,521.8,62.3,96.5,5.53,63.73,2017-5-6 07:00,1,3585.43,1869.93,693.37,140.33
XH808A416121601153,411.48,546.38,624.28,585.93,56.03,84,6.93,55.45,2017-5-6 08:00,1,3269.31,1694.48,607.34,117.24
XH808A416121601153,427.83,669.55,586.1,737.93,59.93,88.1,9.86,45.34,2017-5-6 09:00,1,3554.07,1815.17,623.24,109.21
XH808A416121601153,460,1061.52,393.45,1251.52,73.31,101.69,13.24,37.76,2017-5-6 10:00,1,4684.45,2276.21,687.86,105.1
XH808A416121601153,436.3,1223.47,230.17,1461.13,63.67,93.63,16.43,30.53,2017-5-6 11:00,1,3978.83,1946.87,611,104.07
XH808A416121601153,423.48,972.41,372,1118.97,50.9,79.76,20.03,24.59,2017-5-6 12:00,1,2927.83,1446,489.21,86.17
XH808A416121601153,414.25,894.18,464.54,983.43,43.64,70.07,22.82,20.39,2017-5-6 13:00,1,2404.96,1185.29,417.36,75.75
XH808A416121601153,407.07,937.5,465.03,1031.8,31.5,50.33,24.7,17.03,2017-5-6 14:00,1,1857.2,869.07,305.13,54.43
XH808A416121601153,396.52,945,468.66,1021.69,22.31,35.45,27.66,12.69,2017-5-6 15:00,1,1449.34,632.93,215.52,38.83
XH808A416121601153,389.47,1004.23,410.5,1069.27,22.1,34.53,28.67,12.1,2017-5-6 16:00,1,1568.1,637.1,203.97,34.97
XH808A416121601153,375.59,1024.67,372.41,1069.96,19.04,28.48,30,12.48,2017-5-6 17:00,1,1361.44,549.3,172.22,28.59
XH808A416121601153,365.1,1020.86,373.28,1074.38,10.52,14.76,29.76,11.55,2017-5-6 18:00,1,964.41,320.79,87.52,13.31
XH808A416121601153,361.24,984.76,347.9,1035.69,9.66,14.24,27.41,12.17,2017-5-6 19:00,1,869.72,290.52,89.83,15.07
XH808A416121601153,365.1,865.37,367.13,921.43,11.47,17.93,22.7,16.47,2017-5-6 20:00,1,903.37,330.93,111.4,19.2
XH808A416121601153,379.76,774.72,433.1,845.14,14.17,21.93,19.52,21.59,2017-5-6 21:00,1,1072.59,411.07,137.07,25.17
XH808A416121601153,370.34,775.69,442.24,846.72,10.76,16.48,18.07,23.83,2017-5-6 22:00,1,902.03,322.28,104.34,19.41
XH808A416121601153,369.55,758.76,436.45,835.97,9.1,14,17.17,21.59,2017-5-6 23:00,1,836.28,278.86,90.9,17.45
XH808A416121601153,370.31,701.55,451.17,760.72,10.86,15.21,16.03,26.69,2017-5-7,1,1078.62,398.52,121.9,22.83
XH808A416121601153,378.17,617.77,508.13,661.37,16.83,24.03,15.07,31.17,2017-5-7 01:00,1,1316.87,522.3,161.27,28.43
XH808A416121601153,383.52,600.45,532.1,642.07,16.28,22.21,13.79,35.48,2017-5-7 02:00,1,1307.38,512.21,154.48,23.93
