"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME"
"XHPROAMPS313","1.847","111","46","6","186","290","4.821","69.786","2016/12/11 18:00:00"
"XHPROAMPS313","1.302","80","70","5","109","181","3.892","75.956","2016/12/12 3:00:00"
"XHPROAMPS313","1.447","82","77","5","146","201","3.319","76.169","2016/12/12 5:00:00"
"XHPROAMPS313","1.554","84","89","5","152","215","3.373","74.269","2016/12/12 6:00:00"
"XHPROAMPS313","1.688","89","81","5","183","264","3.638","71.219","2016/12/12 8:00:00"
"XHPROAMPS313","1.433","58","22","18","129","160","4.209","","2016/12/12 15:00:00"
"XHPROAMPS313","4.216","47","30","29","38","83","4.066","67.533","2016/12/13"
"XHPROAMPS313","0.85","26","14","55","21","28","3.57","64.7","2016/12/13 3:00:00"
"XHPROAMPS313","0.368","20","11","61","19","24","3.279","63.969","2016/12/13 4:00:00"
"XHPROAMPS313","1.184","27","14","52","15","28","3.193","64.742","2016/12/13 5:00:00"
"XHPROAMPS313","3.043","43","24","34","25","47","3.285","61.714","2016/12/13 6:00:00"
"XHPROAMPS313","1.434","33","13","53","22","37","3.109","56.931","2016/12/13 9:00:00"
"XHPROAMPS313","2.148","28","14","59","24","44","3.16","56.372","2016/12/13 10:00:00"
"XHPROAMPS313","0.405","31","12","56","16","29","1.602","48.792","2016/12/13 18:00:00"
"XHPROAMPS313","0.592","60","19","16","32","52","0.433","57.549","2016/12/14"
"XHPROAMPS313","1.191","73","21","5","56","60","","69.978","2016/12/14 4:00:00"
"XHPROAMPS313","0.703","61","20","12","42","63","","66.495","2016/12/14 5:00:00"
"XHPROAMPS313","0.403","25","9","49","32","40","","57.394","2016/12/14 6:00:00"
"XHPROAMPS313","0.638","38","20","40","19","47","","55.199","2016/12/14 9:00:00"
"XHPROAMPS313","0.641","12","15","72","17","26","","50.033","2016/12/14 12:00:00"
"XHPROAMPS313","1.877","65","58","9","115","160","","69.019","2016/12/15 9:00:00"
"XHPROAMPS313","1.144","52","23","41","55","113","1.613","54.317","2016/12/15 12:00:00"
"XHPROAMPS313","1.002","39","19","54","46","65","2.044","51.8","2016/12/15 15:00:00"
"XHPROAMPS313","0.329","25","4","60","18","34","1.611","47.636","2016/12/15 18:00:00"
"XHPROAMPS313","0.998","50","49","17","57","91","","59.239","2016/12/16 3:00:00"
"XHPROAMPS313","1.017","54","26","7","57","74","","66.486","2016/12/16 5:00:00"
"XHPROAMPS313","1.001","53","27","8","48","71","","66.713","2016/12/16 6:00:00"
"XHPROAMPS313","1.082","50","19","12","51","84","","67.367","2016/12/16 8:00:00"
"XHPROAMPS313","1.071","45","18","20","42","92","","65.691","2016/12/16 9:00:00"
"XHPROAMPS313","1.007","34","24","44","54","78","1.978","56.644","2016/12/16 11:00:00"
"XHPROAMPS313","0.848","24","24","75","38","86","7.237","45.958","2016/12/16 15:00:00"
"XHPROAMPS313","0.985","46","25","46","76","121","5.311","53.331","2016/12/16 18:00:00"
"XHPROAMPS313","1.088","41","21","41","154","187","2.042","71.592","2016/12/17 3:00:00"
"XHPROAMPS313","1.068","42","20","37","141","180","1.834","71.883","2016/12/17 4:00:00"
"XHPROAMPS313","1.203","41","20","35","143","187","1.544","73.597","2016/12/17 5:00:00"
"XHPROAMPS313","1.545","62","24","14","151","219","0.384","","2016/12/17 9:00:00"
"XHPROAMPS313","1.575","64","58","69","165","207","6.524","65.376","2016/12/17 14:00:00"
"XHPROAMPS313","1.961","121","40","6","182","250","5.36","71.942","2016/12/17 18:00:00"
"XHPROAMPS313","1.689","99","39","14","165","229","5.062","73.833","2016/12/17 20:00:00"
"XHPROAMPS313","1.693","83","39","22","159","218","5.265","72.111","2016/12/17 21:00:00"
"XHPROAMPS313","2.035","100","32","4","185","251","1.62","","2016/12/18 4:00:00"
"XHPROAMPS313","2.483","108","22","5","217","267","0.6","","2016/12/18 6:00:00"
"XHPROAMPS313","2.874","90","11","5","166","212","","","2016/12/18 8:00:00"
"XHPROAMPS313","6.47","71","18","19","70","142","","","2016/12/19 9:00:00"
"XHPROAMPS313","5.334","84","71","43","175","309","0.489","","2016/12/19 16:00:00"
"XHPROAMPS313","7.972","90","30","37","115","259","","","2016/12/19 21:00:00"
"XHPROAMPS313","4.667","41","40","67","82","163","","","2016/12/20 3:00:00"
"XHPROAMPS313","4.616","43","65","54","78","173","","","2016/12/20 4:00:00"
"XHPROAMPS313","10.2","82","239","20","107","241","","","2016/12/20 5:00:00"
"XHPROAMPS313","10.821","115","85","6","110","299","","","2016/12/20 6:00:00"
"XHPROAMPS313","5.846","105","45","9","120","346","","","2016/12/20 7:00:00"
"XHPROAMPS313","3.243","59","50","38","222","324","","","2016/12/20 15:00:00"
"XHPROAMPS313","3.223","72","29","20","302","448","0.21","","2016/12/20 16:00:00"
"XHPROAMPS313","2.578","26","27","61","170","215","2.273","","2016/12/21 3:00:00"
"XHPROAMPS313","3.394","33","29","50","198","233","2.546","","2016/12/21 4:00:00"
"XHPROAMPS313","2.755","31","26","46","195","230","2.836","","2016/12/21 5:00:00"
"XHPROAMPS313","2.46","34","23","38","176","233","2.839","","2016/12/21 6:00:00"
"XHPROAMPS313","2.285","43","19","24","198","253","2.699","","2016/12/21 7:00:00"
"XHPROAMPS313","2.416","42","15","20","219","298","2.413","","2016/12/21 8:00:00"
"XHPROAMPS313","3.883","69","18","6","234","445","1.985","","2016/12/21 9:00:00"
"XHPROAMPS313","6.224","104","25","7","211","555","2.009","","2016/12/21 10:00:00"
"XHPROAMPS313","6.15","114","24","6","214","575","1.907","","2016/12/21 11:00:00"
"XHPROAMPS313","8.086","113","27","6","185","557","2.259","","2016/12/21 13:00:00"
"XHPROAMPS313","8.618","114","29","7","202","493","2.483","","2016/12/21 14:00:00"
"XHPROAMPS313","9.177","112","30","7","218","537","2.774","","2016/12/21 15:00:00"
"XHPROAMPS313","9.385","111","31","6","242","505","2.8","","2016/12/21 16:00:00"
"XHPROAMPS313","6.163","98","30","5","180","348","2.86","","2016/12/21 18:00:00"
"XHPROAMPS313","6.351","101","26","5","187","345","2.798","","2016/12/21 19:00:00"
"XHPROAMPS313","6.754","116","29","5","166","274","2.463","","2016/12/21 21:00:00"
"XHPROAMPS313","7.544","130","29","5","200","352","2.533","","2016/12/21 22:00:00"
"XHPROAMPS313","7.042","127","28","5","205","347","2.483","","2016/12/22 1:00:00"
"XHPROAMPS313","6.434","119","30","5","212","306","2.358","","2016/12/22 2:00:00"
"XHPROAMPS313","6.52","115","31","5","205","337","2.38","","2016/12/22 3:00:00"
"XHPROAMPS313","6.828","104","25","5","241","429","1.933","","2016/12/22 6:00:00"
"XHPROAMPS313","7.265","113","27","5","279","460","1.893","","2016/12/22 7:00:00"
"XHPROAMPS313","8.596","119","28","5","215","399","2.042","","2016/12/22 8:00:00"
"XHPROAMPS313","4.537","79","30","6","143","212","1.935","","2016/12/22 9:00:00"
"XHPROAMPS313","1.443","40","11","56","49","69","3.17","60.294","2016/12/22 15:00:00"
"XHPROAMPS313","0.36","21","8","57","49","24","","60.736","2016/12/23 4:00:00"
"XHPROAMPS313","0.418","25","8","49","49","27","","57.528","2016/12/23 6:00:00"
"XHPROAMPS313","0.49","29","9","44","49","36","","60.926","2016/12/23 7:00:00"
"XHPROAMPS313","0.395","","","44","49","45","","64.942","2016/12/23 10:00:00"
"XHPROAMPS313","1.029","56","32","13","43","62","","74.994","2016/12/24 5:00:00"
"XHPROAMPS313","0.989","50","42","18","42","61","","73.253","2016/12/24 6:00:00"
"XHPROAMPS313","1.407","39","64","44","78","107","0.57","68.389","2016/12/24 11:00:00"
"XHPROAMPS313","1.263","36","69","56","61","90","1.863","63.183","2016/12/24 13:00:00"
"XHPROAMPS313","1.118","54","45","47","64","87","2.764","61.989","2016/12/24 17:00:00"
"XHPROAMPS313","1.089","73","35","6","66","97","0.621","78.183","2016/12/25"
"XHPROAMPS313","1.048","67","43","5","66","106","0.116","","2016/12/25 3:00:00"
"XHPROAMPS313","1.137","68","51","6","69","92","","","2016/12/25 4:00:00"
"XHPROAMPS313","1.266","67","73","5","79","118","0.181","79","2016/12/25 5:00:00"
"XHPROAMPS313","1.375","68","75","5","81","122","0.068","","2016/12/25 7:00:00"
"XHPROAMPS313","1.441","67","74","5","86","134","","","2016/12/25 8:00:00"
"XHPROAMPS313","1.7","83","68","11","143","206","","","2016/12/25 12:00:00"
"XHPROAMPS313","1.672","86","76","5","151","195","2.753","68.831","2016/12/25 18:00:00"
"XHPROAMPS313","2.138","78","18","5","154","204","0.192","","2016/12/26 3:00:00"
"XHPROAMPS313","2.235","81","15","4","162","235","0.144","","2016/12/26 4:00:00"
"XHPROAMPS313","3.523","98","20","5","242","276","0.063","","2016/12/26 8:00:00"
"XHPROAMPS313","0.742","21","9","58","24","28","","","2016/12/26 13:00:00"
"XHPROAMPS313","0.692","21","10","55","21","30","","","2016/12/26 14:00:00"
"XHPROAMPS313","0.861","42","11","28","32","40","","","2016/12/26 18:00:00"
"XHPROAMPS313","1.456","64","15","5","57","63","","","2016/12/27 1:00:00"
"XHPROAMPS313","1.535","62","15","5","55","63","","","2016/12/27 2:00:00"
"XHPROAMPS313","1.832","55","16","8","65","92","","","2016/12/27 4:00:00"
"XHPROAMPS313","1.982","50","7","5","67","92","","","2016/12/27 5:00:00"
"XHPROAMPS313","1.978","48","14","6","77","91","","","2016/12/27 6:00:00"
"XHPROAMPS313","1.935","48","12","7","80","80","","","2016/12/27 8:00:00"
"XHPROAMPS313","1.999","43","16","12","105","134","","","2016/12/27 9:00:00"
"XHPROAMPS313","1.301","47","18","50","53","67","","59.61","2016/12/27 17:00:00"
"XHPROAMPS313","1.999","86","26","5","100","124","","","2016/12/28"
"XHPROAMPS313","1.837","91","56","5","137","171","","79","2016/12/28 3:00:00"
"XHPROAMPS313","1.907","70","57","7","140","184","","","2016/12/28 7:00:00"
"XHPROAMPS313","1.837","66","132","7","163","209","","","2016/12/28 8:00:00"
"XHPROAMPS313","2.064","61","84","9","155","186","","","2016/12/28 9:00:00"
"XHPROAMPS313","1.674","35","89","36","174","226","","","2016/12/28 15:00:00"
"XHPROAMPS313","2.151","74","99","6","206","276","","","2016/12/28 21:00:00"
"XHPROAMPS313","0.825","54","13","16","44","43","","61.878","2016/12/29 4:00:00"
"XHPROAMPS313","1.463","65","31","5","82","119","","67.408","2016/12/29 5:00:00"
"XHPROAMPS313","1.926","65","108","6","115","167","","71.183","2016/12/29 6:00:00"
"XHPROAMPS313","1.782","66","37","5","112","135","","68.014","2016/12/29 7:00:00"
"XHPROAMPS313","1.9","61","33","12","122","154","","61.981","2016/12/29 9:00:00"
"XHPROAMPS313","2.727","64","75","17","195","267","","68.256","2016/12/29 10:00:00"
"XHPROAMPS313","1.77","","","25","139","192","","61.792","2016/12/29 11:00:00"
"XHPROAMPS313","1","33","18","60","47","58","","53.938","2016/12/29 15:00:00"
"XHPROAMPS313","1.584","79","67","6","103","162","","69.014","2016/12/30 3:00:00"
"XHPROAMPS313","1.288","80","98","6","107","183","","68.089","2016/12/30 4:00:00"
"XHPROAMPS313","1.428","83","138","6","107","187","","69.361","2016/12/30 5:00:00"
"XHPROAMPS313","1.465","84","169","7","127","166","","69.661","2016/12/30 6:00:00"
"XHPROAMPS313","1.772","89","176","7","133","203","","69.953","2016/12/30 7:00:00"
"XHPROAMPS313","2.176","89","145","8","142","232","","72.472","2016/12/30 8:00:00"
"XHPROAMPS313","2.291","87","123","11","149","226","","72.525","2016/12/30 9:00:00"
"XHPROAMPS313","2.36","84","99","25","147","210","0.497","63.022","2016/12/30 12:00:00"
"XHPROAMPS313","2.14","78","70","30","147","222","0.751","66.419","2016/12/30 13:00:00"
"XHPROAMPS313","2.015","77","67","8","181","247","","","2016/12/31 3:00:00"
"XHPROAMPS313","2.219","75","63","7","200","280","","","2016/12/31 9:00:00"
"XHPROAMPS313","2.582","84","68","23","252","316","0.738","","2016/12/31 13:00:00"
"XHPROAMPS313","2.386","83","67","6","144","176","","","2017/1/1 3:00:00"
"XHPROAMPS313","3.611","81","29","6","134","186","","","2017/1/1 5:00:00"
"XHPROAMPS313","4.169","80","26","5","129","174","","","2017/1/1 6:00:00"
"XHPROAMPS313","2.29","62","505","23","83","174","","","2017/1/2 3:00:00"
"XHPROAMPS313","2.954","73","332","14","101","188","","","2017/1/2 6:00:00"
"XHPROAMPS313","2.866","67","598","22","105","183","","","2017/1/2 7:00:00"
"XHPROAMPS313","2.715","84","45","6","178","256","","","2017/1/3 3:00:00"
"XHPROAMPS313","2.504","82","43","6","159","242","0.196","","2017/1/3 4:00:00"
"XHPROAMPS313","3.062","76","327","9","132","170","","","2017/1/4 3:00:00"
"XHPROAMPS313","3.011","76","33","6","94","86","","","2017/1/4 6:00:00"
"XHPROAMPS313","4.419","77","27","6","109","171","","","2017/1/4 8:00:00"
"XHPROAMPS313","4.247","78","21","7","114","197","","","2017/1/4 9:00:00"
"XHPROAMPS313","3.542","87","22","25","101","171","","","2017/1/4 13:00:00"
"XHPROAMPS313","2.408","70","28","35","98","108","","","2017/1/4 17:00:00"
"XHPROAMPS313","2.369","72","29","31","112","125","","","2017/1/4 18:00:00"
"XHPROAMPS313","2.542","64","21","38","98","165","3.557","98","2017/1/5 3:00:00"
"XHPROAMPS313","3.842","79","56","9","115","158","4.288","91.9","2017/1/5 9:00:00"
"XHPROAMPS313","3.025","85","50","9","91","143","4.22","86.289","2017/1/5 10:00:00"
"XHPROAMPS313","2.662","78","57","16","57","115","4.373","83.744","2017/1/5 12:00:00"
"XHPROAMPS313","1.482","68","36","30","61","104","4.06","84.878","2017/1/5 13:00:00"
"XHPROAMPS313","0.835","58","28","42","56","74","4.089","84.322","2017/1/5 14:00:00"
"XHPROAMPS313","0.614","","19","","74","126","3.737","85.544","2017/1/5 16:00:00"
"XHPROAMPS313","","39","18","39","58","90","3.533","86.518","2017/1/5 17:00:00"
"XHPROAMPS313","0.665","37","17","40","51","86","3.329","88","2017/1/5 18:00:00"
"XHPROAMPS313","0.711","40","17","41","32","43","3.169","88","2017/1/5 19:00:00"
"XHPROAMPS313","0.715","46","15","38","29","49","2.995","88.681","2017/1/5 20:00:00"
"XHPROAMPS313","0.663","49","15","32","40","56","2.925","89","2017/1/5 21:00:00"
"XHPROAMPS313","0.658","51","15","30","41","59","2.892","89.889","2017/1/5 22:00:00"
"XHPROAMPS313","0.666","47","15","34","44","61","2.765","89.442","2017/1/5 23:00:00"
"XHPROAMPS313","0.701","55","15","21","49","60","2.689","90","2017/1/6"
"XHPROAMPS313","0.607","67","14","5","43","65","1.606","93.028","2017/1/6 4:00:00"
"XHPROAMPS313","0.706","68","16","6","48","79","1.788","94","2017/1/6 5:00:00"
"XHPROAMPS313","0.764","67","16","5","45","77","1.798","93.472","2017/1/6 6:00:00"
"XHPROAMPS313","0.753","64","16","5","44","99","1.129","93.686","2017/1/6 7:00:00"
"XHPROAMPS313","0.785","59","15","9","46","69","1.451","94.253","2017/1/6 8:00:00"
"XHPROAMPS313","0.968","52","22","15","48","78","2.2","94.983","2017/1/6 9:00:00"
"XHPROAMPS313","1.109","62","40","17","57","76","3.432","92.292","2017/1/6 10:00:00"
"XHPROAMPS313","1.173","51","52","36","61","98","4.62","84.661","2017/1/6 11:00:00"
"XHPROAMPS313","1.015","45","54","61","75","113","4.951","81.886","2017/1/6 12:00:00"
"XHPROAMPS313","0.937","46","58","82","62","81","5.36","78.042","2017/1/6 13:00:00"
"XHPROAMPS313","0.946","50","81","102","65","98","6.27","70.114","2017/1/6 14:00:00"
"XHPROAMPS313","0.995","58","91","97","75","121","6.789","69.349","2017/1/6 15:00:00"
"XHPROAMPS313","1.221","83","58","50","133","161","5.318","77.436","2017/1/6 16:00:00"
"XHPROAMPS313","1.363","112","33","10","144","179","3.085","92.181","2017/1/6 17:00:00"
"XHPROAMPS313","1.468","116","31","6","135","194","2.244","93.189","2017/1/6 18:00:00"
"XHPROAMPS313","1.494","115","30","5","111","147","1.267","94.461","2017/1/6 19:00:00"
"XHPROAMPS313","1.571","116","27","5","103","144","1.134","95.594","2017/1/6 20:00:00"
"XHPROAMPS313","1.567","111","25","5","107","158","1.171","96.014","2017/1/6 22:00:00"
"XHPROAMPS313","1.522","107","22","5","104","154","1.101","96.775","2017/1/6 23:00:00"
"XHPROAMPS313","1.403","102","22","5","78","93","0.966","97","2017/1/7"
"XHPROAMPS313","1.564","94","16","5","105","129","1.255","97","2017/1/7 3:00:00"
"XHPROAMPS313","1.445","93","18","6","93","132","1.555","97","2017/1/7 4:00:00"
"XHPROAMPS313","1.384","84","28","5","81","116","2.116","97","2017/1/7 5:00:00"
"XHPROAMPS313","0.624","60","22","15","48","75","3.316","90.706","2017/1/7 7:00:00"
"XHPROAMPS313","0.698","62","22","11","55","75","3.429","89.747","2017/1/7 8:00:00"
"XHPROAMPS313","0.808","67","28","8","58","80","3.34","90.619","2017/1/7 9:00:00"
"XHPROAMPS313","0.984","66","30","10","55","84","4","91.347","2017/1/7 10:00:00"
"XHPROAMPS313","0.731","66","31","11","60","89","4.169","91.475","2017/1/7 11:00:00"
"XHPROAMPS313","0.944","78","33","13","63","124","4.052","92.806","2017/1/7 12:00:00"
"XHPROAMPS313","2.811","113","51","11","152","194","3.82","91.958","2017/1/7 14:00:00"
"XHPROAMPS313","4.575","114","64","12","179","245","3.621","88.939","2017/1/7 15:00:00"
"XHPROAMPS313","6.177","131","59","9","225","313","3.353","88.066","2017/1/7 16:00:00"
"XHPROAMPS313","2.661","92","48","17","162","193","2.705","89.794","2017/1/7 17:00:00"
"XHPROAMPS313","1.683","71","41","28","124","174","1.691","91.211","2017/1/7 18:00:00"
"XHPROAMPS313","1.349","64","28","34","95","123","0.983","93.803","2017/1/7 19:00:00"
"XHPROAMPS313","1.215","68","24","26","79","103","1.09","95","2017/1/7 20:00:00"
"XHPROAMPS313","1.164","76","25","20","89","119","1.327","95.214","2017/1/7 21:00:00"
"XHPROAMPS313","1.048","76","24","20","83","116","1.549","95.911","2017/1/7 22:00:00"
"XHPROAMPS313","0.884","66","23","29","83","81","1.599","95.258","2017/1/7 23:00:00"
"XHPROAMPS313","1.096","39","19","48","76","67","1.585","95","2017/1/8 1:00:00"
"XHPROAMPS313","1.149","43","20","39","68","78","1.538","95","2017/1/8 2:00:00"
"XHPROAMPS313","1.436","45","26","34","85","80","1.386","95","2017/1/8 3:00:00"
"XHPROAMPS313","1.371","44","28","38","62","65","1.383","94.739","2017/1/8 4:00:00"
"XHPROAMPS313","0.943","29","20","57","59","69","1.378","93.178","2017/1/8 5:00:00"
"XHPROAMPS313","1.645","41","23","35","91","123","1.303","93.156","2017/1/8 6:00:00"
"XHPROAMPS313","2.12","59","28","16","123","127","1.2","94","2017/1/8 7:00:00"
"XHPROAMPS313","1.993","68","32","9","130","156","1.17","94","2017/1/8 8:00:00"
"XHPROAMPS313","2.002","63","36","15","159","180","1.367","94","2017/1/8 10:00:00"
"XHPROAMPS313","2.641","69","140","17","180","260","1.502","93.072","2017/1/8 11:00:00"
"XHPROAMPS313","2.45","62","140","33","126","152","1.715","83.858","2017/1/8 12:00:00"
"XHPROAMPS313","1.791","49","33","54","88","109","2.508","73.969","2017/1/8 13:00:00"
"XHPROAMPS313","1.864","46","29","62","89","105","2.891","69.495","2017/1/8 14:00:00"
"XHPROAMPS313","1.548","47","29","64","86","100","3.404","65.453","2017/1/8 15:00:00"
"XHPROAMPS313","1.327","47","22","64","91","100","3.806","61.522","2017/1/8 16:00:00"
"XHPROAMPS313","1.328","52","167","60","84","93","3.845","62.857","2017/1/8 17:00:00"
"XHPROAMPS313","2.267","87","31","17","156","176","2.774","80.575","2017/1/8 19:00:00"
"XHPROAMPS313","3.208","87","61","7","193","285","0.218","90.947","2017/1/8 22:00:00"
"XHPROAMPS313","2.725","65","197","22","144","251","","95.344","2017/1/9"
"XHPROAMPS313","3.086","72","165","11","139","216","","95.972","2017/1/9 1:00:00"
"XHPROAMPS313","2.535","70","34","11","123","185","","82.783","2017/1/9 3:00:00"
"XHPROAMPS313","2.51","71","34","8","152","174","","81.969","2017/1/9 4:00:00"
"XHPROAMPS313","2.477","68","33","7","132","160","","83.867","2017/1/9 5:00:00"
"XHPROAMPS313","0.742","36","18","42","34","52","","75.917","2017/1/9 6:00:00"
"XHPROAMPS313","0.391","32","14","48","31","47","","72.183","2017/1/9 7:00:00"
"XHPROAMPS313","0.499","29","14","50","29","43","","70.897","2017/1/9 8:00:00"
"XHPROAMPS313","0.963","36","22","46","28","45","0.379","68.417","2017/1/9 9:00:00"
"XHPROAMPS313","1.055","29","26","58","32","38","0.723","62.413","2017/1/9 10:00:00"
"XHPROAMPS313","0.924","26","26","62","32","35","0.931","61.425","2017/1/9 11:00:00"
"XHPROAMPS313","0.557","27","18","62","26","28","1.208","59.411","2017/1/9 12:00:00"
"XHPROAMPS313","0.614","30","19","59","22","26","1.526","61.486","2017/1/9 13:00:00"
"XHPROAMPS313","0.385","17","14","74","23","19","1.832","63.328","2017/1/9 14:00:00"
